,fpr,tpr,threshold
0,0.0,0.0,2.0
1,0.07661290322580645,0.5825825825825826,1.0
2,0.07661290322580645,0.5855855855855856,0.9999999999996021
3,0.08064516129032258,0.5855855855855856,0.9999999999661497
4,0.08064516129032258,0.6066066066066066,0.9999999480942292
5,0.08870967741935484,0.6066066066066066,0.9999996399244901
6,0.08870967741935484,0.6546546546546547,6.209347573600295e-06
7,0.08870967741935484,0.6606606606606606,4.985340092223751e-06
8,0.08870967741935484,0.6666666666666666,3.7480093744682913e-06
9,0.09274193548387097,0.6666666666666666,3.3928375306893518e-06
10,0.09274193548387097,0.6936936936936937,2.7121973137402543e-14
11,0.0967741935483871,0.6936936936936937,2.2999387909093635e-14
12,0.0967741935483871,0.7057057057057057,1.0015104421959867e-16
13,0.10080645161290322,0.7057057057057057,9.575210137282295e-17
14,0.10080645161290322,0.7087087087087087,2.6510500859091923e-18
15,0.10483870967741936,0.7087087087087087,2.0631850788390227e-18
16,0.10483870967741936,0.7117117117117117,1.3841380157165763e-18
17,0.10887096774193548,0.7117117117117117,9.777684284820745e-20
18,0.10887096774193548,0.7177177177177178,9.311977482807779e-21
19,0.11693548387096774,0.7177177177177178,2.325465372262826e-22
20,0.11693548387096774,0.7267267267267268,5.180401798406578e-24
21,0.12096774193548387,0.7267267267267268,6.597865043208813e-25
22,0.12096774193548387,0.7417417417417418,1.5233512180087438e-28
23,0.125,0.7417417417417418,1.3608261392111314e-28
24,0.125,0.7717717717717718,1.217922808658011e-33
25,0.13306451612903225,0.7717717717717718,2.145255384181924e-34
26,0.13306451612903225,0.7987987987987988,5.311732650967312e-39
27,0.14112903225806453,0.7987987987987988,9.959665277014605e-40
28,0.14112903225806453,0.8018018018018018,4.578391773847089e-40
29,0.14516129032258066,0.8018018018018018,9.464392407604446e-41
30,0.14516129032258066,0.8198198198198198,4.4607896342934703e-44
31,0.1532258064516129,0.8198198198198198,9.102613130577956e-46
32,0.1532258064516129,0.8258258258258259,3.0455050229704263e-46
33,0.15725806451612903,0.8258258258258259,2.3314994470206403e-46
34,0.15725806451612903,0.8348348348348348,5.929310626707312e-48
35,0.16129032258064516,0.8348348348348348,3.770808248659859e-48
36,0.16129032258064516,0.8378378378378378,4.7039561005017166e-49
37,0.16532258064516128,0.8378378378378378,3.996007001676261e-50
38,0.16532258064516128,0.8408408408408409,2.9533334825458642e-50
39,0.1814516129032258,0.8408408408408409,8.662218488976144e-53
40,0.1814516129032258,0.8498498498498499,2.0157763313418469e-56
41,0.18548387096774194,0.8498498498498499,6.640205687874949e-57
42,0.18548387096774194,0.8528528528528528,3.06493133045968e-57
43,0.18951612903225806,0.8528528528528528,5.731924545887552e-58
44,0.18951612903225806,0.8948948948948949,9.53016208850803e-69
45,0.1935483870967742,0.8948948948948949,9.06157600530006e-69
46,0.1935483870967742,0.9099099099099099,1.4312051789412673e-70
47,0.1975806451612903,0.9099099099099099,1.0742242430086835e-71
48,0.1975806451612903,0.9129129129129129,2.448365765113665e-72
49,0.2056451612903226,0.9129129129129129,7.994831738113878e-73
50,0.2056451612903226,0.918918918918919,2.870127696700975e-74
51,0.20967741935483872,0.918918918918919,1.285798330056594e-74
52,0.20967741935483872,0.924924924924925,6.488729190114196e-76
53,0.2217741935483871,0.924924924924925,5.910476038470867e-77
54,0.2217741935483871,0.933933933933934,1.0859319039966361e-77
55,0.22580645161290322,0.933933933933934,9.9470443053235e-79
56,0.22580645161290322,0.93993993993994,9.077657045704236e-81
57,0.23790322580645162,0.93993993993994,4.802850862297911e-82
58,0.23790322580645162,0.9579579579579579,2.727308936326417e-84
59,0.24193548387096775,0.9579579579579579,2.52378502461734e-84
60,0.24193548387096775,0.960960960960961,9.383472579762676e-85
61,0.24596774193548387,0.960960960960961,7.695740568654604e-85
62,0.24596774193548387,0.963963963963964,6.585137749669139e-86
63,0.25,0.963963963963964,1.9639831950769445e-86
64,0.25,0.975975975975976,9.6795070334593e-89
65,0.2661290322580645,0.975975975975976,3.7869272110916837e-90
66,0.2661290322580645,0.978978978978979,2.6315660641031106e-90
67,0.2701612903225806,0.978978978978979,3.141861846116411e-91
68,0.2701612903225806,0.990990990990991,1.3007932276827512e-94
69,0.27419354838709675,0.990990990990991,1.0726033005555938e-95
70,0.28225806451612906,0.990990990990991,5.863102011712304e-96
71,0.3064516129032258,0.990990990990991,3.841814862612649e-105
72,0.31451612903225806,0.990990990990991,1.3181793584295255e-107
73,0.5040322580645161,0.990990990990991,2.800620011185479e-125
74,0.5120967741935484,0.990990990990991,2.34611939024584e-125
75,0.5524193548387096,0.990990990990991,7.89311570685622e-127
76,0.5645161290322581,0.990990990990991,4.3232191600305665e-127
77,0.5725806451612904,0.990990990990991,3.670918926563471e-127
78,0.5806451612903226,0.990990990990991,3.1948532985005913e-127
79,0.5967741935483871,0.990990990990991,3.156557741255676e-127
80,0.6008064516129032,0.990990990990991,3.1277871488905e-127
81,0.6088709677419355,0.990990990990991,2.904585181388925e-127
82,0.6209677419354839,0.990990990990991,1.6541705591960193e-127
83,0.6290322580645161,0.990990990990991,1.5909000671579317e-127
84,0.6411290322580645,0.990990990990991,2.9121236459794143e-128
85,0.6532258064516129,0.990990990990991,1.5950290367262306e-128
86,0.6693548387096774,0.990990990990991,5.427579771293831e-129
87,0.7217741935483871,0.990990990990991,2.0376020928597755e-129
88,0.9314516129032258,0.990990990990991,1.1160358894419824e-129
89,0.9758064516129032,0.990990990990991,5.011624554063736e-229
90,1.0,1.0,0.0
