,mic,chi2,att
137,0.002478824024847004,0.07552357851257452,default
138,0.00445721617440209,,underestimate
139,0.0,21.696818624200148,concern
140,0.002917736612501276,2.63031914893617,harm
141,0.0,,disrupt
142,0.013696765408950151,23.260972885389904,decline
143,0.0,1.989406131647942,question
144,0.0007646617491763319,1.315159574468085,undisclosed
145,0.0,1.315159574468085,embarrassment
146,0.0,1.5207280080889785,delinquent
147,0.00019335228319805609,0.7603640040444892,unintentional
148,0.01562158294015048,1.315159574468085,prejudice
149,0.01569382374536432,0.7603640040444892,downwards
150,0.0244918034999555,1.315159574468085,abusive
151,0.0,2.63031914893617,fail
152,0.0,0.7603640040444892,disadvantage
153,0.0030888186920448035,1.649200043564314,hamper
154,0.016282734624747608,9.444077757594176,cut
155,0.01132609942207008,0.03776178925628726,burden
156,0.0,0.7603640040444892,erosion
