,fpr,tpr,threshold
0,0.0,0.0,2.0
1,0.13114754098360656,0.484251968503937,1.0
2,0.1377049180327869,0.484251968503937,0.9999999999973337
3,0.1377049180327869,0.4921259842519685,0.9999282251211903
4,0.14098360655737704,0.4921259842519685,0.9996168168811228
5,0.14098360655737704,0.49606299212598426,0.9992136804842919
6,0.14426229508196722,0.49606299212598426,0.9882793461518331
7,0.14426229508196722,0.5,0.5939809895486444
8,0.14754098360655737,0.5,0.16146206887325049
9,0.15081967213114755,0.5039370078740157,0.14830991565104915
10,0.15081967213114755,0.5078740157480315,0.004185488062707681
11,0.15737704918032788,0.5078740157480315,9.875917543115061e-08
12,0.15737704918032788,0.515748031496063,1.5155928155278044e-12
13,0.16065573770491803,0.515748031496063,2.399292667005035e-15
14,0.16065573770491803,0.5196850393700787,2.2837393985832227e-18
15,0.16721311475409836,0.5196850393700787,2.820944594883243e-20
16,0.16721311475409836,0.5275590551181102,2.254112058811448e-23
17,0.17049180327868851,0.531496062992126,9.50411216603787e-24
18,0.17049180327868851,0.5354330708661418,2.488914661749025e-25
19,0.1737704918032787,0.5354330708661418,5.0793978724802166e-26
20,0.1737704918032787,0.5393700787401575,2.289997976723237e-26
21,0.17704918032786884,0.5433070866141733,5.0864658958812336e-27
22,0.17704918032786884,0.547244094488189,3.775325068118857e-27
23,0.18032786885245902,0.547244094488189,1.5836112174544995e-27
24,0.18032786885245902,0.5511811023622047,1.2863187569910862e-28
25,0.18360655737704917,0.5511811023622047,1.1873220419621806e-28
26,0.18360655737704917,0.562992125984252,9.141109342347774e-32
27,0.1901639344262295,0.562992125984252,6.460359126969988e-32
28,0.1901639344262295,0.5708661417322834,1.309513285022688e-32
29,0.19344262295081968,0.5708661417322834,3.699789073444191e-33
30,0.19344262295081968,0.5826771653543307,1.1635663256144338e-34
31,0.19672131147540983,0.5826771653543307,9.64986642833991e-36
32,0.19672131147540983,0.5866141732283464,2.7689482582194787e-36
33,0.20655737704918034,0.5866141732283464,3.7074481050683903e-38
34,0.20655737704918034,0.594488188976378,4.796488897069138e-39
35,0.21311475409836064,0.594488188976378,1.9090675489991856e-40
36,0.21639344262295082,0.6062992125984252,1.8890714129309495e-40
37,0.21639344262295082,0.610236220472441,2.1417374137362794e-41
38,0.22295081967213115,0.610236220472441,5.0586394162756034e-42
39,0.2262295081967213,0.6141732283464567,1.0127211994134384e-42
40,0.23278688524590163,0.6141732283464567,2.660154217615931e-44
41,0.23278688524590163,0.6220472440944882,8.667404140176351e-50
42,0.23934426229508196,0.6220472440944882,2.923407906273477e-50
43,0.24262295081967214,0.6220472440944882,2.3279274293507777e-50
44,0.24262295081967214,0.6259842519685039,3.662380752127644e-51
45,0.24918032786885247,0.6259842519685039,1.8650621930887797e-52
46,0.24918032786885247,0.6299212598425197,1.1518015838634989e-52
47,0.25245901639344265,0.6299212598425197,4.339583248603117e-53
48,0.25245901639344265,0.6338582677165354,9.107836197860405e-54
49,0.25573770491803277,0.6338582677165354,1.603577439802634e-54
50,0.25573770491803277,0.6535433070866141,1.19751787146724e-55
51,0.26229508196721313,0.6535433070866141,2.6243816144429905e-56
52,0.26229508196721313,0.65748031496063,1.859138579301961e-57
53,0.26557377049180325,0.65748031496063,1.1842172785921418e-57
54,0.26885245901639343,0.6614173228346457,6.330152557332046e-58
55,0.2754098360655738,0.6614173228346457,5.97781595371324e-58
56,0.2754098360655738,0.6732283464566929,4.024525864806794e-59
57,0.2819672131147541,0.6732283464566929,4.464156860421497e-61
58,0.29508196721311475,0.6771653543307087,2.277316824990957e-61
59,0.3016393442622951,0.6771653543307087,6.166464303197525e-62
60,0.31475409836065577,0.6929133858267716,3.361001782417104e-62
61,0.32131147540983607,0.7007874015748031,1.2345037096698484e-62
62,0.32459016393442625,0.7007874015748031,7.733196849314972e-63
63,0.32459016393442625,0.7047244094488189,1.4317387649434123e-63
64,0.33114754098360655,0.7047244094488189,1.0993337048483509e-63
65,0.33114754098360655,0.7086614173228346,9.685104488558657e-64
