,fpr,tpr,threshold
0,0.0,0.0,1.9999999996866462
1,0.0,0.003003003003003003,0.9999999996866461
2,0.0,0.03903903903903904,0.9999999819868877
3,0.004032258064516129,0.03903903903903904,0.9999999636019961
4,0.004032258064516129,0.1921921921921922,0.9999821111963777
5,0.012096774193548387,0.1921921921921922,0.9999808875937682
6,0.012096774193548387,0.25825825825825827,0.9958993621662275
7,0.016129032258064516,0.25825825825825827,0.9958407237684086
8,0.016129032258064516,0.3333333333333333,0.9930192517787215
9,0.020161290322580645,0.3333333333333333,0.9928750704747616
10,0.020161290322580645,0.4144144144144144,0.9884699907059376
11,0.024193548387096774,0.4144144144144144,0.9882709437222934
12,0.024193548387096774,0.48348348348348347,0.9837801490280641
13,0.028225806451612902,0.48348348348348347,0.9836128932612342
14,0.028225806451612902,0.4864864864864865,0.9823864922532629
15,0.03225806451612903,0.4864864864864865,0.9822794696762163
16,0.03225806451612903,0.4984984984984985,0.981683611887088
17,0.036290322580645164,0.4984984984984985,0.9813957416579386
18,0.036290322580645164,0.5075075075075075,0.9799734246029109
19,0.04032258064516129,0.5075075075075075,0.9796272282852625
20,0.04032258064516129,0.5435435435435435,0.9762539936602735
21,0.04435483870967742,0.5435435435435435,0.9756592130925246
22,0.04435483870967742,0.5585585585585585,0.9735457357606958
23,0.04838709677419355,0.5585585585585585,0.973209656772265
24,0.04838709677419355,0.5765765765765766,0.9711764925817694
25,0.05241935483870968,0.5765765765765766,0.9711669960068358
26,0.05241935483870968,0.5885885885885885,0.9705051421208722
27,0.056451612903225805,0.5885885885885885,0.9704276554078489
28,0.056451612903225805,0.6096096096096096,0.9631962521980396
29,0.06048387096774194,0.6096096096096096,0.962115820891753
30,0.06048387096774194,0.6216216216216216,0.9607375203248927
31,0.06451612903225806,0.6216216216216216,0.960294298517985
32,0.06451612903225806,0.6306306306306306,0.9596651560955547
33,0.06854838709677419,0.6306306306306306,0.958060061532824
34,0.06854838709677419,0.6486486486486487,0.9559977908010688
35,0.07258064516129033,0.6486486486486487,0.9554053839243426
36,0.07258064516129033,0.6996996996996997,0.9420791710101443
37,0.07661290322580645,0.6996996996996997,0.941959588096049
38,0.07661290322580645,0.7237237237237237,0.9333087630644961
39,0.08064516129032258,0.7237237237237237,0.931729156717775
40,0.08064516129032258,0.7867867867867868,0.9004345325648986
41,0.0846774193548387,0.7867867867867868,0.9000278313452572
42,0.0846774193548387,0.7987987987987988,0.8932069767556997
43,0.08870967741935484,0.7987987987987988,0.8931155055675779
44,0.08870967741935484,0.8498498498498499,0.8454805244709045
45,0.0967741935483871,0.8498498498498499,0.8389900607317724
46,0.0967741935483871,0.8618618618618619,0.8333238254239388
47,0.10080645161290322,0.8618618618618619,0.8260812493245709
48,0.10080645161290322,0.9129129129129129,0.7428816260764616
49,0.10483870967741936,0.9129129129129129,0.7262912797210088
50,0.10483870967741936,0.924924924924925,0.6746431353278982
51,0.10887096774193548,0.924924924924925,0.6742876789144266
52,0.10887096774193548,0.933933933933934,0.6650324424260381
53,0.11290322580645161,0.933933933933934,0.648080756301322
54,0.11290322580645161,0.975975975975976,0.5167837774715118
55,0.11693548387096774,0.975975975975976,0.4586567000811089
56,0.11693548387096774,0.978978978978979,0.43958259307938946
57,0.125,0.978978978978979,0.40314900905399814
58,0.125,0.987987987987988,0.29503212194445705
59,0.12903225806451613,0.987987987987988,0.26040276057414136
60,0.12903225806451613,0.990990990990991,0.23873223835823962
61,0.13709677419354838,0.990990990990991,0.17452027966863928
62,0.13709677419354838,0.993993993993994,0.13848313079201094
63,0.15725806451612903,0.993993993993994,0.10062369998342999
64,0.15725806451612903,0.996996996996997,0.09499788402080173
65,0.21774193548387097,0.996996996996997,0.05320102064717878
66,0.21774193548387097,1.0,0.05193493584072303
67,1.0,1.0,0.0001611303295250088
