,fpr,tpr,threshold
0,0.0,0.0,1.9999994316403489
1,0.0,0.0017513134851138354,0.9999994316403489
2,0.0,0.04553415061295972,0.9996030269984685
3,0.004219409282700422,0.04553415061295972,0.9995693497002139
4,0.004219409282700422,0.2381786339754816,0.9920278776120236
5,0.008438818565400843,0.2381786339754816,0.9919717148034057
6,0.008438818565400843,0.3502626970227671,0.9818213174655317
7,0.012658227848101266,0.3502626970227671,0.9816143513549301
8,0.012658227848101266,0.4115586690017513,0.9735359794425512
9,0.016877637130801686,0.4115586690017513,0.9733501136582993
10,0.016877637130801686,0.4133099824868651,0.9731530396520304
11,0.02109704641350211,0.4133099824868651,0.9729394262508148
12,0.02109704641350211,0.46234676007005254,0.9659164262360457
13,0.02531645569620253,0.46234676007005254,0.9654023938188683
14,0.02531645569620253,0.46760070052539404,0.9650124475765226
15,0.029535864978902954,0.46760070052539404,0.9640562603863687
16,0.029535864978902954,0.4798598949211909,0.962204679033511
17,0.03375527426160337,0.4798598949211909,0.9621088597242526
18,0.03375527426160337,0.5551663747810858,0.9474605971143244
19,0.0379746835443038,0.5551663747810858,0.9469798358621722
20,0.0379746835443038,0.5761821366024519,0.9382217677315648
21,0.04219409282700422,0.5761821366024519,0.9381954265245279
22,0.04219409282700422,0.5954465849387041,0.9316158213575111
23,0.046413502109704644,0.5954465849387041,0.9306614225406087
24,0.046413502109704644,0.7040280210157618,0.8982444166724404
25,0.05063291139240506,0.7040280210157618,0.8973287046380339
26,0.05063291139240506,0.7443082311733801,0.8747079747004971
27,0.05485232067510549,0.7443082311733801,0.8731554497048067
28,0.05485232067510549,0.7670753064798599,0.8616771789197507
29,0.06329113924050633,0.7670753064798599,0.8595688184807114
30,0.06329113924050633,0.7793345008756567,0.8486717660846346
31,0.06751054852320675,0.7793345008756567,0.8477125279822219
32,0.06751054852320675,0.7828371278458844,0.8465541284204389
33,0.07172995780590717,0.7828371278458844,0.8463681073932598
34,0.07172995780590717,0.7845884413309983,0.8458861146633292
35,0.0759493670886076,0.7845884413309983,0.8447329564414806
36,0.0759493670886076,0.8073555166374781,0.8242058105190584
37,0.08016877637130802,0.8073555166374781,0.8236039010806833
38,0.08016877637130802,0.8108581436077058,0.822196998316698
39,0.08438818565400844,0.8108581436077058,0.8181552592106307
40,0.08438818565400844,0.8143607705779334,0.8166895740657243
41,0.08860759493670886,0.8143607705779334,0.8165220837377691
42,0.08860759493670886,0.8336252189141856,0.8033081181789041
43,0.09282700421940929,0.8336252189141856,0.8021824411161192
44,0.09282700421940929,0.8476357267950964,0.7924926129616953
45,0.0970464135021097,0.8476357267950964,0.7914549193789293
46,0.0970464135021097,0.8493870402802102,0.7889084680855125
47,0.10126582278481013,0.8493870402802102,0.7886985856964381
48,0.10126582278481013,0.8563922942206655,0.7844608893496586
49,0.10548523206751055,0.8563922942206655,0.7820422491027791
50,0.10548523206751055,0.8879159369527145,0.7373389926863262
51,0.10970464135021098,0.8879159369527145,0.73556910200992
52,0.10970464135021098,0.8896672504378283,0.7352731809591906
